Crawl_Date,Actual_Time,Flight_Time,Origin,IATA,Airline,Flight_No,Terminal,Arrival_Runway,Status,Tail_Number,Aircraft_Type,Category
2025-12-16,19:38,01:03,Da Nang,DAD,Vietnam Airlines,VN180,1,11L,Landed,VN-A514,A20N,passenger
2025-12-16,19:34,01:29,Bangkok,BKK,Thai Airways,TG564,2,11L,Landed,HS-TXG,A320,passenger
2025-12-16,19:30,01:05,Da Nang,DAD,Bamboo Airways,QH148,1,11L,Landed,VN-A227,A321,passenger
2025-12-16,19:29,06:14,Bahrain,BAH,DHL Air,QY574,0,11L,Landed,D-ALMA,A332,cargo
2025-12-16,19:25,01:15,Pleiku,PXU,VietJet Air,VJ424,1,11L,Landed,VN-A637,A321,passenger
2025-12-16,19:20,05:47,Doha,DOH,Qatar Airways,QR984,2,11L,Landed,A7-BCQ,B788,passenger
2025-12-16,19:14,01:36,Ho Chi Minh City,SGN,Vietnam Airlines,VN254,1,11L,Landed,VN-A879,B78X,passenger
2025-12-16,19:07,01:43,Ho Chi Minh City,SGN,VietJet Air,VJ152,1,11L,Landed,VN-A689,A320,passenger
2025-12-16,19:00,01:18,Siem Reap,SAI,Vietnam Airlines,VN836,2,11L,Landed,VN-A398,A321,passenger
2025-12-16,18:55,02:34,Xi'an,XIY,China Eastern Airlines,MU867,2,11L,Landed,B-328Z,A20N,passenger
2025-12-16,18:50,01:38,Ho Chi Minh City,SGN,Vietnam Airlines,VN252,1,11L,Landed,VN-A868,B789,passenger
2025-12-16,18:48,04:58,Osaka,KIX,VietJet Air,VJ931,2,11L,Landed,VN-A693,A21N,passenger
2025-12-16,18:38,01:28,Buon Ma Thuot,BMV,VietJet Air,VJ1492,1,11L,Landed,VN-A632,A321,passenger
2025-12-16,18:34,01:34,Shenzhen,SZX,Shenzhen Airlines,ZH105,2,11L,Landed,B-5670,B738,passenger
2025-12-16,18:30,01:42,Hong Kong,HKG,Cathay Pacific,CX743,2,11L,Landed,B-HNQ,B773,passenger
2025-12-16,18:27,00:58,Da Nang,DAD,Vietnam Airlines,VN174,1,11L,Landed,VN-A339,A321,passenger
2025-12-16,18:23,03:23,Delhi,DEL,Atlas Air,5Y8138,0,11L,Landed,N412MC,B744,cargo
2025-12-16,18:20,01:28,Phnom Penh,KTI,Air Cambodia,K6850,2,11L,Landed,XU-356,A320,passenger
2025-12-16,18:17,01:37,Guangzhou,CAN,China Southern Airlines,CZ8177,2,11L,Landed,B-6776,A320,passenger
2025-12-16,18:13,01:41,Ho Chi Minh City,SGN,VietJet Air,VJ192,1,11L,Landed,VN-A811,A333,passenger
2025-12-16,18:10,03:32,Beijing,PEK,Vietnam Airlines,VN513,2,11L,Landed,VN-A606,A321,passenger
2025-12-16,18:07,00:56,Luang Prabang,LPQ,Lao Airlines,QV313,2,11L,Landed,RDPL-34225,AT76,passenger
2025-12-16,18:04,03:46,Jakarta,CGK,VietJet Air,VJ928,2,11L,Landed,VN-A658,A320,passenger
2025-12-16,18:01,01:33,Nha Trang,CXR,VietJet Air,VJ784,1,11L,Landed,VN-A634,A321,passenger
2025-12-16,17:58,01:41,Phu Quoc,PQC,Sun PhuQuoc Airways,SPQ1216,1,11L,Landed,VN-A280,A321,passenger
2025-12-16,17:55,01:42,Ho Chi Minh City,SGN,Vietnam Airlines,VN216,1,11L,Landed,VN-A896,A359,passenger
2025-12-16,17:51,05:29,Abu Dhabi,AUH,Etihad Airways,EY430,2,11L,Landed,A6-BNB,B789,passenger
2025-12-16,17:48,02:48,Singapore,SIN,VietJet Air,VJ916,2,11L,Landed,VN-A657,A321,passenger
2025-12-16,17:45,01:33,Nha Trang,CXR,Vietnam Airlines,VN1558,1,11L,Landed,VN-A602,A321,passenger
2025-12-16,17:42,02:30,Kaohsiung,KHH,VietJet Air,VJ947,2,11L,Landed,VN-A697,A21N,passenger
2025-12-16,17:39,01:23,Bangkok,BKK,Vietnam Airlines,VN614,2,11L,Landed,VN-A619,A21N,passenger
2025-12-16,17:35,03:02,Shanghai,PVG,Vietnam Airlines,VN533,2,11L,Landed,VN-A604,A321,passenger
2025-12-16,17:32,01:41,Ho Chi Minh City,SGN,Sun PhuQuoc Airways,SPQ854,1,11L,Landed,VN-A279,A321,passenger
2025-12-16,17:28,01:45,Phu Quoc,PQC,N/A,VN6400,1,11L,Landed,VN-A363,A321,passenger
2025-12-16,17:25,01:40,Ho Chi Minh City,SGN,Vietnam Airlines,VN250,1,11L,Landed,VN-A873,B78X,passenger
2025-12-16,17:23,01:04,Da Nang,DAD,VietJet Air,VJ514,1,11L,Landed,VN-A643,A321,passenger
2025-12-16,17:20,03:25,Shanghai,PVG,China Eastern Airlines,MU6013,2,11L,Landed,B-32KT,A21N,passenger
2025-12-16,17:17,03:06,Singapore,SIN,Singapore Airlines,SQ194,2,11L,Landed,9V-MBQ,B38M,passenger
2025-12-16,17:14,01:40,Guangzhou,CAN,Vietnam Airlines,VN507,2,11L,Landed,VN-A614,A321,passenger
2025-12-16,17:11,02:53,Taipei,TPE,EVA Air,BR385,2,11L,Landed,B-16225,A321,passenger
2025-12-16,17:04,00:38,Luang Prabang,LPQ,AirAsia,FD1038,2,11L,Landed,HS-CBM,A320,passenger
2025-12-16,16:58,01:49,Phu Quoc,PQC,VietJet Air,VJ446,1,11L,Landed,VN-A651,A321,passenger
2025-12-16,16:55,01:21,Bangkok,BKK,VietJet Air,VJ902,2,11L,Landed,VN-A636,A321,passenger
2025-12-16,16:51,01:41,Ho Chi Minh City,SGN,Vietnam Airlines,VN214,1,11L,Landed,VN-A872,B78X,passenger
2025-12-16,16:49,04:34,Denpasar,DPS,VietJet Air,VJ900,2,11L,Landed,VN-A674,A21N,passenger
2025-12-16,16:45,03:01,Taipei,TPE,China Airlines,CI793,2,11L,Landed,B-18661,B738,passenger
2025-12-16,16:41,01:39,Ho Chi Minh City,SGN,VietJet Air,VJ130,1,11L,Landed,VN-A816,A333,passenger
2025-12-16,16:32,00:35,Dien Bien Phu,DIN,Vietnam Airlines,VN1805,1,11L,Landed,VN-A605,A321,passenger
2025-12-16,16:29,03:23,Shanghai,PVG,Air China,CA755,2,11L,Landed,B-6791,A321,passenger
2025-12-16,16:26,01:01,Da Nang,DAD,Vietnam Airlines,VN172,1,11L,Landed,VN-A329,A321,passenger
2025-12-16,16:23,01:50,Can Tho,VCA,Vietnam Airlines,VN1202,1,11L,Landed,VN-A392,A321,passenger
2025-12-16,16:20,01:33,Da Lat,DLI,Vietnam Airlines,VN1574,1,11L,Landed,VN-A513,A20N,passenger
2025-12-16,16:17,04:40,Hiroshima,HIJ,VietJet Air,VJ953,2,11L,Landed,VN-A662,A320,passenger
2025-12-16,16:11,00:45,Vientiane,VTE,Lao Airlines,QV311,2,11L,Landed,RDPL-34188,A320,passenger
2025-12-16,16:07,01:41,Ho Chi Minh City,SGN,Vietnam Airlines,VN248,1,11L,Landed,VN-A869,B789,passenger
2025-12-16,16:04,01:43,Ho Chi Minh City,SGN,Vietravel Airlines,VU770,1,11L,Landed,VN-A129,A321,passenger
2025-12-16,16:00,04:03,Jakarta,CGK,Sun PhuQuoc Airways,SPQ9284,2,N/A,Landed,VN-A284,A21N,passenger
2025-12-16,15:44,01:47,Ho Chi Minh City,SGN,VietJet Air,VJ198,1,N/A,Landed,VN-A549,A21N,passenger
2025-12-16,15:41,08:16,Istanbul,IST,Turkish Airlines,TK164,2,11L,Landed,TC-LGK,A359,passenger
2025-12-16,15:38,01:31,Da Lat,DLI,N/A,VJ408,1,11L,Landed,,N/A,unknown
2025-12-16,15:35,01:50,Can Tho,VCA,VietJet Air,VJ462,1,11L,Landed,VN-A672,A320,passenger
2025-12-16,15:32,02:46,Singapore,SIN,Vietnam Airlines,VN660,2,11L,Landed,VN-A899,A359,passenger
2025-12-16,15:29,01:44,Hong Kong,HKG,Vietnam Airlines,VN593,2,11L,Landed,VN-A397,A321,passenger
2025-12-16,15:26,01:42,Ho Chi Minh City,SGN,BBN Airlines Indonesia,QH242,1,11L,Landed,PK-BBK,B739,passenger
2025-12-16,15:23,02:47,Kuala Lumpur,KUL,AirAsia,AK512,2,11L,Landed,9M-RAR,A20N,passenger
2025-12-16,15:21,01:36,Da Lat,DLI,VietJet Air,VJ404,1,11L,Landed,VN-A637,A321,passenger
2025-12-16,15:17,02:51,Taipei,TPE,VietJet Air,VJ941,2,11L,Landed,VN-A661,A321,passenger
2025-12-16,15:13,01:34,Da Lat,DLI,Bamboo Airways,QH1422,1,11L,Landed,VN-A227,A321,passenger
2025-12-16,15:10,01:43,Ho Chi Minh City,SGN,Avion Express,VU778,1,11L,Landed,9H-MLW,A320,passenger
2025-12-16,15:08,01:31,Shenzhen,SZX,China Southern Airlines,CZ8469,2,11L,Landed,B-6687,A321,passenger
2025-12-16,15:05,01:15,Qui Nhon,UIH,Vietnam Airlines,VN1622,1,11L,Landed,VN-A514,A20N,passenger
2025-12-16,14:51,04:34,Seoul,ICN,Atlas Air,5Y8121,0,11L,Landed,N408MC,B744,cargo
2025-12-16,14:44,01:48,Ho Chi Minh City,SGN,VietJet Air,VJ138,1,11L,Landed,VN-A635,A321,passenger
2025-12-16,14:40,01:12,Chiang Mai,CNX,AirAsia,FD870,2,11L,Landed,HS-BBG,A320,passenger
2025-12-16,14:38,01:07,Da Nang,DAD,Vietnam Airlines,VN168,1,11L,Landed,VN-A613,A321,passenger
2025-12-16,14:35,01:06,Kunming,KMG,China Eastern Airlines,MU9605,2,11L,Landed,B-7170,B738,passenger
2025-12-16,14:32,02:50,Kuala Lumpur,KUL,VietJet Air,VJ906,2,11L,Landed,VN-A647,A321,passenger
2025-12-16,14:30,02:00,Phu Quoc,PQC,Sun PhuQuoc Airways,SPQ1208,1,11L,Landed,VN-A281,A21N,passenger
2025-12-16,14:26,02:19,Xiamen,XMN,Xiamen Air,MF869,2,11L,Landed,B-5532,B738,passenger
2025-12-16,14:23,01:40,Guangzhou,CAN,China Southern Airlines,CZ8315,2,11L,Landed,B-6782,A320,passenger
2025-12-16,14:20,01:43,Ho Chi Minh City,SGN,Vietnam Airlines,VN212,1,11L,Landed,VN-A866,B789,passenger
2025-12-16,14:17,04:35,Seoul,ICN,VietJet Air,VJ961,2,11L,Landed,VN-A548,A21N,passenger
2025-12-16,14:14,01:44,Ho Chi Minh City,SGN,VietJet Air,VJ144,1,11L,Landed,VN-A536,A21N,passenger
2025-12-16,14:10,01:58,Con Dao,VCS,VietJet Air,VJ102,1,11L,Landed,B-652G,AJ27,passenger
2025-12-16,14:07,01:21,Bangkok,BKK,Vietnam Airlines,VN610,2,11L,Landed,VN-A622,A21N,passenger
2025-12-16,14:04,01:31,Nha Trang,CXR,Vietnam Airlines,VN1552,1,11L,Landed,VN-A612,A321,passenger
2025-12-16,14:00,01:43,Chongqing,CKG,West Air,PN6423,2,11L,Landed,B-302F,A20N,passenger
2025-12-16,13:57,01:03,Da Nang,DAD,VietJet Air,VJ508,1,11L,Landed,VN-A632,A321,passenger
2025-12-16,13:54,06:00,Tokyo,NRT,VietJet Air,VJ933,2,11L,Landed,VN-A820,A333,passenger
2025-12-16,13:51,01:45,Ho Chi Minh City,SGN,Bamboo Airways,QH240,1,11L,Landed,ER-00005,A320,passenger
2025-12-16,13:47,04:28,Hangzhou,HGH,N/A,JG2851,0,11L,Landed,B-226S,B738,cargo
2025-12-16,13:44,01:00,Da Nang,DAD,Vietnam Airlines,VN166,1,11L,Landed,VN-A605,A321,passenger
2025-12-16,13:40,05:53,Tokyo,NRT,Vietnam Airlines,VN311,2,11L,Landed,VN-A893,A359,passenger
2025-12-16,13:36,03:25,Shanghai,PVG,China Eastern Airlines,MU6011,2,11L,Landed,B-6643,A321,passenger
2025-12-16,13:31,01:44,Phu Quoc,PQC,VietJet Air,VJ440,1,11L,Landed,VN-A666,A320,passenger
2025-12-16,13:29,04:32,Seoul,ICN,Vietnam Airlines,VN417,2,11L,Landed,VN-A390,A321,passenger
2025-12-16,13:26,01:37,Shenzhen,SZX,Shenzhen Airlines,ZH103,2,11L,Landed,B-6781,A320,passenger
2025-12-16,13:23,01:41,Ho Chi Minh City,SGN,VietJet Air,VJ188,1,N/A,Landed,VN-A663,A320,passenger
2025-12-16,13:19,02:34,Kaohsiung,KHH,Vietnam Airlines,VN583,2,11L,Landed,VN-A399,A321,passenger
2025-12-16,13:15,00:57,Hue,HUI,VietJet Air,VJ566,1,11L,Landed,VN-A643,A321,passenger
2025-12-16,13:12,05:02,Osaka,KIX,Vietnam Airlines,VN335,2,11L,Landed,VN-A507,A21N,passenger
2025-12-16,13:09,01:38,Phu Quoc,PQC,Vietnam Airlines,VN1236,1,11L,Landed,VN-A339,A321,passenger
2025-12-16,13:04,04:15,Busan,PUS,Vietnam Airlines,VN429,2,11L,Landed,VN-A879,B78X,passenger
2025-12-16,13:01,01:43,Ho Chi Minh City,SGN,Vietnam Airlines,VN246,1,11L,Landed,VN-A886,A359,passenger
2025-12-16,12:58,04:38,Fukuoka,FUK,Vietnam Airlines,VN357,2,11L,Landed,VN-A508,A21N,passenger
2025-12-16,12:55,05:24,Nagoya,NGO,VietJet Air,VJ921,2,11L,Landed,VN-A534,A21N,passenger
2025-12-16,12:51,01:36,Phnom Penh,KTI,Air Cambodia,K6854,2,11L,Landed,XU-356,A320,passenger
2025-12-16,12:48,05:06,Osaka,KIX,VietJet Air,VJ939,2,11L,Landed,VN-A578,A21N,passenger
2025-12-16,12:47,02:56,Kuala Lumpur,KUL,Batik Air,OD571,2,11L,Landed,9M-LRR,B38M,passenger
2025-12-16,12:43,05:20,Nagoya,NGO,Vietnam Airlines,VN349,2,11L,Landed,VN-A398,A321,passenger
2025-12-16,12:39,01:39,Bangkok,DMK,AirAsia,FD640,2,11L,Landed,HS-BBU,A320,passenger
2025-12-16,12:37,01:47,Ho Chi Minh City,SGN,Bamboo Airways,QH224,1,11L,Landed,JU-1410,A320,passenger
2025-12-16,12:33,02:02,Dhaka,DAC,Ethiopian Airlines,ET678,2,11L,Landed,ET-ASG,B788,passenger
2025-12-16,12:31,05:25,Dubai,DXB,Emirates,EK394,2,11L,Landed,A6-ENA,B77W,passenger
2025-12-16,12:28,01:34,Nha Trang,CXR,VietJet Air,VJ780,1,11L,Landed,VN-A634,A321,passenger
2025-12-16,12:25,01:43,Phu Quoc,PQC,Sun PhuQuoc Airways,SPQ1202,1,11L,Landed,VN-A280,A321,passenger
2025-12-16,12:23,01:32,Nha Trang,CXR,Vietnam Airlines,VN7568,1,11L,Landed,VN-A356,A321,passenger
2025-12-16,12:20,01:40,Guangzhou,CAN,Shenzhen Airlines,ZH121,2,11L,Landed,B-1941,B738,passenger
2025-12-16,12:16,04:25,Seoul,ICN,Asiana Airlines,OZ729,2,11L,Landed,HL7579,A359,passenger
2025-12-16,12:11,02:59,Kuala Lumpur,KUL,Malaysia Airlines,MH752,2,29R,Landed,9M-MXY,B738,passenger
2025-12-16,12:09,02:53,Manila,MNL,Philippine Airlines,PR593,2,11L,Landed,RP-C9925,A321,passenger
2025-12-16,12:05,03:42,Beijing,PEK,Air China,CA741,2,11L,Landed,B-326D,A21N,passenger
2025-12-16,12:02,01:38,Ho Chi Minh City,SGN,Vietnam Airlines,VN210,1,11L,Landed,VN-A868,B789,passenger
2025-12-16,11:59,05:54,Doha,DOH,Qatar Airways,QR976,2,11L,Landed,A7-BHL,B789,passenger
2025-12-16,11:57,04:29,Fukuoka,FUK,VietJet Air,VJ959,2,11L,Landed,VN-A547,A21N,passenger
2025-12-16,11:52,01:48,Ho Chi Minh City,SGN,VietJet Air,VJ186,1,11L,Landed,VN-A811,A333,passenger
2025-12-16,11:49,01:39,Nha Trang,CXR,VietJet Air,VJ770,1,11L,Landed,VN-A651,A321,passenger
2025-12-16,11:47,01:38,Nha Trang,CXR,Hai Au Aviation,HAI488,1,11L,Landed,VN-A488,FA8X,business jet
2025-12-16,11:43,01:51,Can Tho,VCA,Vietnam Airlines,VN1200,1,11L,Landed,VN-A619,A21N,passenger
2025-12-16,11:41,03:07,Singapore,SIN,Singapore Airlines,SQ192,2,11L,Landed,9V-SHI,A359,passenger
2025-12-16,11:38,00:58,Dong Hoi,VDH,Vietnam Airlines,VN1590,1,11L,Landed,VN-A602,A321,passenger
2025-12-16,11:36,03:36,Shanghai,PVG,Air China,CA703,2,11L,Landed,B-8495,A321,passenger
2025-12-16,11:32,01:08,Da Nang,DAD,N/A,VN6080,1,11L,Landed,VN-A363,A321,passenger
2025-12-16,11:29,05:41,Dubai,DWC,Emirates,EK9854,0,11L,Landed,A6-EFO,B77L,cargo
2025-12-16,11:28,02:51,Taipei,TPE,EVA Air,BR397,2,11L,Landed,B-16726,B77W,passenger
2025-12-16,11:23,01:46,Ho Chi Minh City,SGN,Sun PhuQuoc Airways,SPQ822,1,11L,Landed,VN-A279,A321,passenger
2025-12-16,11:20,02:53,Taipei,TPE,China Airlines,CI791,2,11L,Landed,B-18115,A21N,passenger
2025-12-16,11:16,04:29,Busan,PUS,VietJet Air,VJ981,2,11L,Landed,VN-A636,A321,passenger
2025-12-16,11:13,01:32,Da Lat,DLI,Vietnam Airlines,VN1572,1,11L,Landed,VN-A513,A20N,passenger
2025-12-16,11:09,01:22,Buon Ma Thuot,BMV,Vietnam Airlines,VN1602,1,11L,Landed,VN-A614,A321,passenger
2025-12-16,11:02,01:40,Ho Chi Minh City,SGN,Vietnam Airlines,VN244,1,11L,Landed,VN-A896,A359,passenger
2025-12-16,10:58,01:19,Qui Nhon,UIH,N/A,VJ430,1,11L,Landed,,N/A,unknown
2025-12-16,10:55,04:35,Seoul,ICN,Korean Air,KE441,2,11L,Landed,HL8506,A21N,passenger
2025-12-16,10:51,00:58,Da Nang,DAD,Vietnam Airlines,VN164,1,11L,Landed,VN-A329,A321,passenger
2025-12-16,10:48,01:38,Phu Quoc,PQC,VietJet Air,VJ442,1,11L,Landed,VN-A697,A21N,passenger
2025-12-16,10:40,01:01,Da Nang,DAD,VietJet Air,VJ504,1,11L,Landed,VN-A637,A321,passenger
2025-12-16,10:38,02:53,Taipei,TPE,STARLUX,JX715,2,11L,Landed,B-58201,A21N,passenger
2025-12-16,10:33,00:59,Da Nang,DAD,Bamboo Airways,QH104,1,11L,Landed,VN-A597,A321,passenger
2025-12-16,10:30,01:42,Ho Chi Minh City,SGN,VietJet Air,VJ184,1,11L,Landed,VN-A816,A333,passenger
2025-12-16,10:27,01:03,Chu Lai,VCL,Vietnam Airlines,VN1640,1,11L,Landed,VN-A514,A20N,passenger
2025-12-16,10:22,01:42,Guangzhou,CAN,China Southern Airlines,CZ3049,2,11L,Landed,B-301W,A20N,passenger
2025-12-16,10:15,01:21,Bangkok,BKK,Drukair,KB604,2,11L,Landed,A5-JSW,A319,passenger
2025-12-16,10:09,02:35,Kaohsiung,KHH,Vietnam Airlines,VN587,2,11L,Landed,VN-A613,A321,passenger
2025-12-16,10:03,01:43,Hong Kong,HKG,Cathay Pacific,CX741,2,11L,Landed,B-KPZ,B77W,passenger
2025-12-16,10:01,01:52,Can Tho,VCA,VietJet Air,VJ460,1,11L,Landed,VN-A672,A320,passenger
2025-12-16,09:57,01:41,Ho Chi Minh City,SGN,Vietnam Airlines,VN208,1,11L,Landed,VN-A869,B789,passenger
2025-12-16,09:55,04:21,Seoul,ICN,VietJet Air,VJ963,2,11L,Landed,VN-A525,A21N,passenger
2025-12-16,09:52,01:46,Ho Chi Minh City,SGN,VietJet Air,VJ148,1,11L,Landed,VN-A685,A321,passenger
2025-12-16,09:49,00:59,Da Nang,DAD,Vietravel Airlines,VU638,1,11L,Landed,VN-A129,A321,passenger
2025-12-16,09:46,01:23,Buon Ma Thuot,BMV,VietJet Air,VJ492,1,11L,Landed,VN-A632,A321,passenger
2025-12-16,09:42,02:48,Taipei,TPE,Vietnam Airlines,VN579,2,11L,Landed,VN-A397,A321,passenger
2025-12-16,09:32,01:13,Pleiku,PXU,VietJet Air,VJ422,1,11L,Landed,VN-A643,A321,passenger
