Crawl_Date,Actual_Time,Flight_Time,Origin,IATA,Airline,Flight_No,Terminal,Arrival_Runway,Status,Tail_Number,Aircraft_Type,Category
2025-12-26,18:05,01:49,Phu Quoc,PQC,N/A,VN6400,1,11L,Landed,VN-A363,A321,passenger
2025-12-26,18:02,01:09,Luang Prabang,LPQ,Lao Airlines,QV313,2,11L,Landed,RDPL-34228,AT76,passenger
2025-12-26,17:59,03:14,Shanghai,PVG,Vietnam Airlines,VN533,2,11L,Landed,VN-A331,A321,passenger
2025-12-26,17:54,01:35,Bangkok,BKK,Vietnam Airlines,VN614,2,11L,Landed,VN-A604,A321,passenger
2025-12-26,17:51,01:55,Ho Chi Minh City,SGN,Vietnam Airlines,VN232,1,11L,Landed,VN-A877,B78X,passenger
2025-12-26,17:49,02:01,Ho Chi Minh City,SGN,Sun PhuQuoc Airways,SPQ854,1,11L,Landed,VN-A281,A21N,passenger
2025-12-26,17:46,01:54,Guangzhou,CAN,Vietnam Airlines,VN507,2,11L,Landed,VN-A625,A21N,passenger
2025-12-26,17:43,01:51,Da Lat,DLI,Vietnam Airlines,VN1574,1,11L,Landed,VN-A515,A20N,passenger
2025-12-26,17:39,01:59,Phu Quoc,PQC,VietJet Air,VJ446,1,11L,Landed,VN-A669,A320,passenger
2025-12-26,17:36,01:41,Bangkok,BKK,VietJet Air,VJ902,2,11L,Landed,VN-A633,A321,passenger
2025-12-26,17:34,03:09,Taipei,TPE,EVA Air,BR385,2,11L,Landed,B-16219,A321,passenger
2025-12-26,17:31,03:01,Singapore,SIN,Singapore Airlines,SQ194,2,11L,Landed,9V-SJB,A359,passenger
2025-12-26,17:28,01:47,Ho Chi Minh City,SGN,Vietnam Airlines,VN250,1,11L,Landed,VN-A869,B789,passenger
2025-12-26,17:25,00:51,Luang Prabang,LPQ,AirAsia,FD1038,2,11L,Landed,HS-CBB,A20N,passenger
2025-12-26,17:23,05:01,Osaka,KIX,Vietnam Airlines,VN335,2,11L,Landed,VN-A889,A359,passenger
2025-12-26,17:20,03:03,Taipei,TPE,China Airlines,CI793,2,11L,Landed,B-18661,B738,passenger
2025-12-26,17:18,01:50,Ho Chi Minh City,SGN,VietJet Air,VJ134,1,11L,Landed,VN-A546,A21N,passenger
2025-12-26,17:15,02:55,Singapore,SIN,China Airlines,CI6876,0,11L,Landed,B-18721,B744,cargo
2025-12-26,17:12,00:39,Dien Bien Phu,DIN,Vietnam Airlines,VN1805,1,11L,Landed,VN-A393,A321,passenger
2025-12-26,17:09,02:54,Singapore,SIN,China Cargo Airlines,CK288,0,11L,Landed,B-227K,B77L,cargo
2025-12-26,17:07,03:21,Shanghai,PVG,Air China,CA755,2,11L,Landed,B-6885,A321,passenger
2025-12-26,17:03,01:33,Da Lat,DLI,Bamboo Airways,QH1424,1,N/A,Landed,VN-A596,A20N,passenger
2025-12-26,17:00,00:53,Hue,HUI,Vietnam Airlines,VN7546,1,11L,Landed,VN-A512,A21N,passenger
2025-12-26,16:55,04:28,Busan,PUS,VietJet Air,VJ957,2,11L,Landed,VN-A662,A320,passenger
2025-12-26,16:52,04:35,Denpasar,DPS,VietJet Air,VJ900,2,11L,Landed,VN-A525,A21N,passenger
2025-12-26,16:41,00:41,N/A,,N/A,N/A,2,11L,Landed,VN-B469,C208,passenger
2025-12-26,16:39,02:14,Kolkata,CCU,IndiGo,6E1631,2,11L,Landed,VT-IPW,A20N,passenger
2025-12-26,16:34,01:38,Ho Chi Minh City,SGN,Vietnam Airlines,VN212,1,29R,Landed,VN-A865,B789,passenger
2025-12-26,16:31,01:00,Da Nang,DAD,Vietnam Airlines,VN7186,1,11L,Landed,VN-A501,A21N,passenger
2025-12-26,16:27,02:40,Singapore,SIN,EVA Air,BR6061,0,11L,Landed,B-16789,B77L,cargo
2025-12-26,16:21,01:50,Can Tho,VCA,Vietnam Airlines,VN1202,1,11L,Landed,VN-A622,A21N,passenger
2025-12-26,16:18,01:39,Ho Chi Minh City,SGN,Vietnam Airlines,VN248,1,11L,Landed,VN-A868,B789,passenger
2025-12-26,16:15,00:50,Vientiane,VTE,Lao Airlines,QV311,2,11L,Landed,RDPL-34199,A320,passenger
2025-12-26,16:13,01:02,Da Nang,DAD,Vietnam Airlines,VN172,1,N/A,Landed,VN-A505,A21N,passenger
2025-12-26,16:09,01:51,Can Tho,VCA,VietJet Air,VJ462,1,11L,Landed,VN-A650,A320,passenger
2025-12-26,16:07,01:45,Ho Chi Minh City,SGN,Vietravel Airlines,VU770,1,11L,Landed,VN-A129,A321,passenger
2025-12-26,16:04,01:39,Ho Chi Minh City,SGN,Vietnam Airlines,VN214,1,11L,Landed,VN-A897,A359,passenger
2025-12-26,16:02,01:59,Con Dao,VCS,VietJet Air,VJ108,1,11L,Landed,B-656E,AJ27,passenger
2025-12-26,16:00,01:42,Hong Kong,HKG,Vietnam Airlines,VN593,2,11L,Landed,VN-A324,A321,passenger
2025-12-26,15:59,02:10,Fort Smith,FSM,N/A,N/A,2,N/A,Landed,JA02RX,B505,helicopter
2025-12-26,15:45,01:27,Tuy Hoa,TBB,Vietnam Airlines,VN1650,1,11L,Landed,VN-A395,A321,passenger
2025-12-26,15:42,01:00,Da Nang,DAD,Vietnam Airlines,VN170,1,11L,Landed,VN-A399,A321,passenger
2025-12-26,15:39,02:54,Singapore,SIN,Vietnam Airlines,VN660,2,11L,Landed,VN-A616,A21N,passenger
2025-12-26,15:36,01:40,Ho Chi Minh City,SGN,VietJet Air,VJ144,1,11L,Landed,VN-A820,A333,passenger
2025-12-26,15:31,01:52,Ho Chi Minh City,SGN,VietJet Air,VJ198,1,11L,Landed,VN-A632,A321,passenger
2025-12-26,15:28,01:52,Ho Chi Minh City,SGN,BBN Airlines Indonesia,QH242,1,11L,Landed,PK-BBK,B739,passenger
2025-12-26,15:26,01:43,Nha Trang,CXR,VietJet Air,VJ774,1,11L,Landed,VN-A644,A321,passenger
2025-12-26,15:23,01:40,Da Lat,DLI,Bamboo Airways,QH1422,1,11L,Landed,VN-A227,A321,passenger
2025-12-26,15:20,08:23,Istanbul,IST,Turkish Airlines,TK164,2,N/A,Landed,TC-LGI,A359,passenger
2025-12-26,15:18,01:23,Qui Nhon,UIH,Vietnam Airlines,VN1622,1,11L,Landed,VN-A514,A20N,passenger
2025-12-26,15:14,02:43,Fuzhou,FOC,Xiamen Air,MF8697,2,11L,Landed,B-5602,B738,passenger
2025-12-26,15:11,01:37,Da Lat,DLI,VietJet Air,VJ404,1,11L,Landed,VN-A689,A320,passenger
2025-12-26,15:07,01:44,Ho Chi Minh City,SGN,Avion Express,VU778,1,11L,Landed,9H-MLW,A320,passenger
2025-12-26,15:04,01:48,Ho Chi Minh City,SGN,Sun PhuQuoc Airways,SPQ838,1,11L,Landed,VN-A284,A21N,passenger
2025-12-26,15:02,01:48,Ho Chi Minh City,SGN,VietJet Air,VJ188,1,11L,Landed,VN-A684,A321,passenger
2025-12-26,14:59,01:49,Shenzhen,SZX,China Southern Airlines,CZ8469,2,11L,Landed,B-6912,A321,passenger
2025-12-26,14:55,01:43,Nha Trang,CXR,Vietnam Airlines,VN1552,1,11L,Landed,VN-A338,A321,passenger
2025-12-26,14:52,01:08,Da Nang,DAD,Vietnam Airlines,VN168,1,11L,Landed,VN-A397,A321,passenger
2025-12-26,14:50,01:13,Chiang Mai,CNX,AirAsia,FD870,2,11L,Landed,HS-ABY,A320,passenger
2025-12-26,14:47,01:01,Kunming,KMG,China Eastern Airlines,MU9605,2,11L,Landed,B-5515,B738,passenger
2025-12-26,14:45,02:31,Xiamen,XMN,Xiamen Air,MF869,2,11L,Landed,B-7178,B738,passenger
2025-12-26,14:43,02:00,Con Dao,VCS,VietJet Air,VJ106,1,11L,Landed,B-652G,AJ27,passenger
2025-12-26,14:40,01:03,Da Nang,DAD,VietJet Air,VJ508,1,11L,Landed,VN-A673,A321,passenger
2025-12-26,14:36,01:38,Guangzhou,CAN,China Southern Airlines,CZ8315,2,11L,Landed,B-1803,A320,passenger
2025-12-26,14:33,01:33,Nha Trang,CXR,Vietnam Airlines,VN7568,1,11L,Landed,VN-A357,A321,passenger
2025-12-26,14:31,01:45,Phu Quoc,PQC,VietJet Air,VJ440,1,11L,Landed,VN-A671,A320,passenger
2025-12-26,14:28,02:52,Kuala Lumpur,KUL,VietJet Air,VJ906,2,11L,Landed,VN-A542,A321,passenger
2025-12-26,14:25,01:46,Phu Quoc,PQC,Sun PhuQuoc Airways,SPQ1208,1,11L,Landed,VN-A280,A321,passenger
2025-12-26,14:21,02:59,Kuala Lumpur,KUL,AirAsia,AK512,2,11L,Landed,9M-AGI,A20N,passenger
2025-12-26,14:19,01:35,Bangkok,BKK,Vietnam Airlines,VN610,2,11L,Landed,VN-A601,A321,passenger
2025-12-26,14:15,02:50,Taipei,TPE,VietJet Air,VJ941,2,11L,Landed,VN-A647,A321,passenger
2025-12-26,14:12,04:29,Seoul,ICN,VietJet Air,VJ961,2,29R,Landed,VN-A648,A321,passenger
2025-12-26,14:10,01:00,Da Nang,DAD,VietJet Air,VJ528,1,11L,Landed,VN-A655,A320,passenger
2025-12-26,14:07,01:05,Da Nang,DAD,Vietnam Airlines,VN166,1,11L,Landed,VN-A393,A321,passenger
2025-12-26,13:57,01:46,Ho Chi Minh City,SGN,Bamboo Airways,QH240,1,11L,Landed,ER-00005,A320,passenger
2025-12-26,13:55,05:53,Tokyo,NRT,VietJet Air,VJ933,2,11L,Landed,VN-A814,A333,passenger
2025-12-26,13:47,01:36,Shenzhen,SZX,Shenzhen Airlines,ZH103,2,11L,Landed,B-6855,A320,passenger
2025-12-26,13:42,01:49,Chongqing,CKG,Tianjin Air Cargo,HT3861,0,11L,Landed,B-5439,B738,cargo
2025-12-26,13:38,03:27,Shanghai,PVG,China Eastern Airlines,MU6011,2,11L,Landed,B-8652,A321,passenger
2025-12-26,13:35,01:47,Phu Quoc,PQC,Hai Au Aviation,HAI489,1,11L,Landed,VN-A489,FA8X,business jet
2025-12-26,13:31,02:08,Dhaka,DAC,Ethiopian Airlines,ET678,2,11L,Landed,ET-ATI,B788,passenger
2025-12-26,13:28,00:52,N/A,,Hai Au Aviation,N/A,2,11L,Landed,VN-B466,C208,passenger
2025-12-26,13:24,04:22,Seoul,ICN,Vietnam Airlines,VN417,2,11L,Landed,VN-A878,B78X,passenger
2025-12-26,13:21,01:48,Ho Chi Minh City,SGN,VietJet Air,VJ128,1,11L,Landed,VN-A817,A333,passenger
2025-12-26,13:19,05:34,Tokyo,NRT,Vietnam Airlines,VN311,2,11L,Landed,VN-A872,B78X,passenger
2025-12-26,13:15,00:59,Hue,HUI,VietJet Air,VJ566,1,11L,Landed,VN-A676,A320,passenger
2025-12-26,13:12,05:30,Nagoya,NGO,VietJet Air,VJ921,2,11L,Landed,VN-A528,A21N,passenger
2025-12-26,13:10,01:47,Phu Quoc,PQC,Vietnam Airlines,VN7236,1,11L,Landed,VN-A512,A21N,passenger
2025-12-26,13:07,05:20,Nagoya,NGO,Vietnam Airlines,VN349,2,11L,Landed,VN-A334,A321,passenger
2025-12-26,13:05,01:38,Ho Chi Minh City,SGN,Vietnam Airlines,VN246,1,11L,Landed,VN-A899,A359,passenger
2025-12-26,12:58,04:10,Busan,PUS,Vietnam Airlines,VN429,2,11L,Landed,VN-A879,B78X,passenger
2025-12-26,12:55,05:35,Dubai,DXB,Emirates,EK394,2,11L,Landed,A6-ENF,B77W,passenger
2025-12-26,12:51,03:35,Delhi,DEL,IndiGo,6E1633,2,11L,Landed,VT-IPY,A20N,passenger
2025-12-26,12:48,05:01,Osaka,KIX,VietJet Air,VJ939,2,11L,Landed,VN-A538,A21N,passenger
2025-12-26,12:44,04:26,Fukuoka,FUK,Vietnam Airlines,VN357,2,11L,Landed,VN-A508,A21N,passenger
2025-12-26,12:41,02:47,Kuala Lumpur,KUL,Batik Air,OD571,2,11L,Landed,9M-LRQ,B38M,passenger
2025-12-26,12:36,01:59,Guangzhou,CAN,Shenzhen Airlines,ZH121,2,11L,Landed,B-1935,B738,passenger
2025-12-26,12:33,01:46,Ho Chi Minh City,SGN,Bamboo Airways,QH224,1,11L,Landed,JU-1410,A320,passenger
2025-12-26,12:31,01:34,Nha Trang,CXR,VietJet Air,VJ770,1,11L,Landed,VN-A634,A321,passenger
2025-12-26,12:26,01:25,Buon Ma Thuot,BMV,Vietnam Airlines,VN1602,1,11L,Landed,VN-A325,A321,passenger
2025-12-26,12:23,01:43,Ho Chi Minh City,SGN,VietJet Air,VJ132,1,11L,Landed,VN-A642,A321,passenger
2025-12-26,12:20,04:31,Seoul,ICN,Asiana Airlines,OZ729,2,11L,Landed,HL8521,A359,passenger
2025-12-26,12:17,02:58,Kuala Lumpur,KUL,Malaysia Airlines,MH752,2,11L,Landed,9M-MXE,B738,passenger
2025-12-26,12:13,01:40,Phu Quoc,PQC,Sun PhuQuoc Airways,SPQ1202,1,11L,Landed,VN-A279,A321,passenger
2025-12-26,12:08,01:39,Ho Chi Minh City,SGN,Vietnam Airlines,VN210,1,11L,Landed,VN-A870,B789,passenger
2025-12-26,12:06,01:48,Can Tho,VCA,Vietnam Airlines,VN1200,1,11L,Landed,VN-A619,A21N,passenger
2025-12-26,12:02,01:36,Bangkok,DMK,AirAsia,FD640,2,11L,Landed,HS-ABM,A320,passenger
2025-12-26,11:59,01:19,Qui Nhon,UIH,Bamboo Airways,QH1214,1,11L,Landed,VN-A596,A20N,passenger
2025-12-26,11:57,05:21,Blagoveshchensk,BQS,VietJet Air,VJ3526,2,11L,Landed,VN-A550,A21N,passenger
2025-12-26,11:52,05:47,Doha,DOH,Qatar Airways,QR976,2,11L,Landed,A7-BCW,B788,passenger
2025-12-26,11:50,01:32,Da Lat,DLI,Vietnam Airlines,VN1572,1,11L,Landed,VN-A515,A20N,passenger
2025-12-26,11:45,01:46,Phu Quoc,PQC,Vietnam Airlines,VN1236,1,11L,Landed,VN-A604,A321,passenger
2025-12-26,11:42,01:07,Da Nang,DAD,N/A,VN6080,1,11L,Landed,VN-A363,A321,passenger
2025-12-26,11:40,03:38,Beijing,PEK,Air China,CA741,2,11L,Landed,B-32CD,A21N,passenger
2025-12-26,11:35,02:45,Taipei,TPE,EVA Air,BR397,2,11L,Landed,B-16732,B77W,passenger
2025-12-26,11:33,00:54,Dong Hoi,VDH,Vietnam Airlines,VN1590,1,11L,Landed,VN-A625,A21N,passenger
2025-12-26,11:30,01:50,Phu Quoc,PQC,VietJet Air,VJ1446,1,11L,Landed,VN-A677,A321,passenger
2025-12-26,11:27,01:50,Ho Chi Minh City,SGN,Sun PhuQuoc Airways,SPQ822,1,11L,Landed,VN-A281,A21N,passenger
2025-12-26,11:23,01:10,Da Nang,DAD,Vietnam Airlines,VN164,1,11L,Landed,VN-A399,A321,passenger
2025-12-26,11:21,03:03,Singapore,SIN,Singapore Airlines,SQ192,2,11L,Landed,9V-SHR,A359,passenger
2025-12-26,11:18,04:40,Seoul,ICN,VietJet Air,VJ963,2,11L,Landed,VN-A548,A21N,passenger
2025-12-26,11:16,01:53,Phu Quoc,PQC,VietJet Air,VJ442,1,11L,Landed,VN-A698,A321,passenger
2025-12-26,11:12,03:19,Shanghai,PVG,Air China,CA703,2,11L,Landed,B-6883,A321,passenger
2025-12-26,11:09,01:40,Ho Chi Minh City,SGN,Vietnam Airlines,VN244,1,11L,Landed,VN-A869,B789,passenger
2025-12-26,11:06,01:16,Pleiku,PXU,Vietnam Airlines,VN1614,1,11L,Landed,VN-A395,A321,passenger
2025-12-26,11:04,04:27,Busan,PUS,VietJet Air,VJ981,2,11L,Landed,VN-A633,A321,passenger
2025-12-26,11:00,04:36,Seoul,ICN,Korean Air,KE441,2,11L,Landed,HL8590,A21N,passenger
